station,interval_start,entry_count,exit_count
2号线远东大道,2018-01-05 18:00:01,145,606
2号线远东大道,2018-01-05 18:15:01,148,674
2号线远东大道,2018-01-05 18:30:01,111,1060
2号线远东大道,2018-01-05 18:45:01,94,774
2号线远东大道,2018-01-05 19:00:01,103,987
2号线远东大道,2018-01-05 19:15:01,96,734
2号线远东大道,2018-01-05 19:30:01,76,832
2号线远东大道,2018-01-05 19:45:01,111,401
2号线远东大道,2018-01-05 20:00:01,107,660
2号线远东大道,2018-01-05 20:15:01,99,446
2号线远东大道,2018-01-05 20:30:01,81,415
2号线远东大道,2018-01-05 20:45:01,66,498
2号线远东大道,2018-01-05 21:00:01,53,364
2号线远东大道,2018-01-05 21:15:01,69,269
2号线远东大道,2018-01-05 21:30:01,103,426
2号线远东大道,2018-01-05 21:45:01,34,392
2号线远东大道,2018-01-05 22:00:01,23,302
2号线远东大道,2018-01-05 22:15:01,5,284
2号线远东大道,2018-01-05 22:30:01,1,191
2号线金科路,2018-01-05 05:00:01,2,0
2号线金科路,2018-01-05 05:15:01,26,0
2号线金科路,2018-01-05 05:30:01,10,0
2号线金科路,2018-01-05 05:45:01,40,0
2号线金科路,2018-01-05 06:00:01,43,0
2号线金科路,2018-01-05 06:15:01,68,22
2号线金科路,2018-01-05 06:30:01,102,85
2号线金科路,2018-01-05 06:45:01,147,100
2号线金科路,2018-01-05 07:00:01,220,171
2号线金科路,2018-01-05 07:15:01,388,369
2号线金科路,2018-01-05 07:30:01,725,799
2号线金科路,2018-01-05 07:45:01,990,1413
2号线金科路,2018-01-05 08:00:01,1151,1417
2号线金科路,2018-01-05 08:15:01,890,3940
2号线金科路,2018-01-05 08:30:01,689,3763
2号线金科路,2018-01-05 08:45:01,627,3695
2号线金科路,2018-01-05 09:00:01,486,2959
2号线金科路,2018-01-05 09:15:01,387,2798
2号线金科路,2018-01-05 09:30:01,261,2318
2号线金科路,2018-01-05 09:45:01,174,1806
2号线金科路,2018-01-05 10:00:01,182,986
2号线金科路,2018-01-05 10:15:01,160,548
2号线金科路,2018-01-05 10:30:01,170,530
2号线金科路,2018-01-05 10:45:01,112,341
2号线金科路,2018-01-05 11:00:01,158,299
2号线金科路,2018-01-05 11:15:01,177,252
2号线金科路,2018-01-05 11:30:01,181,336
2号线金科路,2018-01-05 11:45:01,202,332
2号线金科路,2018-01-05 12:00:01,255,264
2号线金科路,2018-01-05 12:15:01,300,292
2号线金科路,2018-01-05 12:30:01,266,332
2号线金科路,2018-01-05 12:45:01,238,282
2号线金科路,2018-01-05 13:00:01,298,243
2号线金科路,2018-01-05 13:15:01,279,281
2号线金科路,2018-01-05 13:30:01,263,265
2号线金科路,2018-01-05 13:45:01,309,263
2号线金科路,2018-01-05 14:00:01,247,274
2号线金科路,2018-01-05 14:15:01,254,237
2号线金科路,2018-01-05 14:30:01,239,225
2号线金科路,2018-01-05 14:45:01,265,198
2号线金科路,2018-01-05 15:00:01,257,243
2号线金科路,2018-01-05 15:15:01,310,207
2号线金科路,2018-01-05 15:30:01,305,268
2号线金科路,2018-01-05 15:45:01,312,213
2号线金科路,2018-01-05 16:00:01,388,229
2号线金科路,2018-01-05 16:15:01,424,254
2号线金科路,2018-01-05 16:30:01,693,296
2号线金科路,2018-01-05 16:45:01,650,340
2号线金科路,2018-01-05 17:00:01,1193,347
2号线金科路,2018-01-05 17:15:01,1597,478
2号线金科路,2018-01-05 17:30:01,2127,583
2号线金科路,2018-01-05 17:45:01,2455,672
2号线金科路,2018-01-05 18:00:01,2383,842
2号线金科路,2018-01-05 18:15:01,2814,994
2号线金科路,2018-01-05 18:30:01,2342,944
2号线金科路,2018-01-05 18:45:01,1905,939
2号线金科路,2018-01-05 19:00:01,1586,817
2号线金科路,2018-01-05 19:15:01,1364,791
2号线金科路,2018-01-05 19:30:01,1202,584
2号线金科路,2018-01-05 19:45:01,985,469
2号线金科路,2018-01-05 20:00:01,1062,448
2号线金科路,2018-01-05 20:15:01,981,295
2号线金科路,2018-01-05 20:30:01,1007,313
2号线金科路,2018-01-05 20:45:01,911,276
2号线金科路,2018-01-05 21:00:01,884,260
2号线金科路,2018-01-05 21:15:01,811,234
2号线金科路,2018-01-05 21:30:01,692,269
2号线金科路,2018-01-05 21:45:01,521,208
2号线金科路,2018-01-05 22:00:01,535,218
2号线金科路,2018-01-05 22:15:01,174,187
2号线金科路,2018-01-05 22:30:01,116,190
2号线金科路,2018-01-05 22:45:01,42,138
2号线金科路,2018-01-05 23:00:01,21,75
2号线金科路,2018-01-05 23:15:01,8,70
2号线金科路,2018-01-05 23:30:01,3,47
2号线金科路,2018-01-05 23:45:01,5,15
2号线陆家嘴,2018-01-05 04:30:01,0,1
2号线陆家嘴,2018-01-05 05:00:01,11,0
2号线陆家嘴,2018-01-05 05:15:01,26,0
2号线陆家嘴,2018-01-05 05:30:01,30,2
2号线陆家嘴,2018-01-05 05:45:01,41,6
2号线陆家嘴,2018-01-05 06:00:01,78,43
2号线陆家嘴,2018-01-05 06:15:01,92,56
2号线陆家嘴,2018-01-05 06:30:01,134,105
2号线陆家嘴,2018-01-05 06:45:01,182,272
2号线陆家嘴,2018-01-05 07:00:01,255,372
2号线陆家嘴,2018-01-05 07:15:01,323,423
2号线陆家嘴,2018-01-05 07:30:01,502,645
2号线陆家嘴,2018-01-05 07:45:01,598,1087
2号线陆家嘴,2018-01-05 08:00:01,902,1580
2号线陆家嘴,2018-01-05 08:15:01,992,2287
2号线陆家嘴,2018-01-05 08:30:01,1033,2719
2号线陆家嘴,2018-01-05 08:45:01,834,2814
2号线陆家嘴,2018-01-05 09:00:01,669,2004
2号线陆家嘴,2018-01-05 09:15:01,579,1505
2号线陆家嘴,2018-01-05 09:30:01,485,999
2号线陆家嘴,2018-01-05 09:45:01,369,764
2号线陆家嘴,2018-01-05 10:00:01,374,426
2号线陆家嘴,2018-01-05 10:15:01,336,472
2号线陆家嘴,2018-01-05 10:30:01,290,325
2号线陆家嘴,2018-01-05 10:45:01,279,304
2号线陆家嘴,2018-01-05 11:00:01,278,311
2号线陆家嘴,2018-01-05 11:15:01,288,290
2号线陆家嘴,2018-01-05 11:30:01,317,309
2号线陆家嘴,2018-01-05 11:45:01,295,269
2号线陆家嘴,2018-01-05 12:00:01,281,299
2号线陆家嘴,2018-01-05 12:15:01,277,288
2号线陆家嘴,2018-01-05 12:30:01,282,312
2号线陆家嘴,2018-01-05 12:45:01,319,319
2号线陆家嘴,2018-01-05 13:00:01,331,405
2号线陆家嘴,2018-01-05 13:15:01,334,344
2号线陆家嘴,2018-01-05 13:30:01,312,333
2号线陆家嘴,2018-01-05 13:45:01,305,298
2号线陆家嘴,2018-01-05 14:00:01,310,333
2号线陆家嘴,2018-01-05 14:15:01,332,297
2号线陆家嘴,2018-01-05 14:30:01,278,338
2号线陆家嘴,2018-01-05 14:45:01,326,280
2号线陆家嘴,2018-01-05 15:00:01,527,269
2号线陆家嘴,2018-01-05 15:15:01,510,282
2号线陆家嘴,2018-01-05 15:30:01,488,305
2号线陆家嘴,2018-01-05 15:45:01,365,251
2号线陆家嘴,2018-01-05 16:00:01,457,268
2号线陆家嘴,2018-01-05 16:15:01,436,310
2号线陆家嘴,2018-01-05 16:30:01,576,306
2号线陆家嘴,2018-01-05 16:45:01,739,251
2号线陆家嘴,2018-01-05 17:00:01,987,360
2号线陆家嘴,2018-01-05 17:15:01,1291,438
2号线陆家嘴,2018-01-05 17:30:01,1380,497
2号线陆家嘴,2018-01-05 17:45:01,1863,618
2号线陆家嘴,2018-01-05 18:00:01,1673,707
2号线陆家嘴,2018-01-05 18:15:01,2041,726
2号线陆家嘴,2018-01-05 18:30:01,1537,643
2号线陆家嘴,2018-01-05 18:45:01,1244,635
2号线陆家嘴,2018-01-05 19:00:01,788,604
2号线陆家嘴,2018-01-05 19:15:01,694,402
2号线陆家嘴,2018-01-05 19:30:01,579,329
2号线陆家嘴,2018-01-05 19:45:01,510,338
2号线陆家嘴,2018-01-05 20:00:01,538,286
2号线陆家嘴,2018-01-05 20:15:01,458,305
2号线陆家嘴,2018-01-05 20:30:01,382,236
2号线陆家嘴,2018-01-05 20:45:01,391,263
2号线陆家嘴,2018-01-05 21:00:01,389,247
2号线陆家嘴,2018-01-05 21:15:01,375,262
2号线陆家嘴,2018-01-05 21:30:01,291,292
2号线陆家嘴,2018-01-05 21:45:01,225,323
2号线陆家嘴,2018-01-05 22:00:01,268,299
2号线陆家嘴,2018-01-05 22:15:01,203,372
2号线陆家嘴,2018-01-05 22:30:01,144,288
2号线陆家嘴,2018-01-05 22:45:01,47,195
2号线陆家嘴,2018-01-05 23:00:01,30,108
2号线陆家嘴,2018-01-05 23:15:01,14,51
2号线陆家嘴,2018-01-05 23:30:01,5,29
2号线陆家嘴,2018-01-05 23:45:01,2,20
2号线静安寺,2018-01-05 05:15:01,7,0
2号线静安寺,2018-01-05 05:30:01,22,0
2号线静安寺,2018-01-05 05:45:01,44,16
2号线静安寺,2018-01-05 06:00:01,39,53
2号线静安寺,2018-01-05 06:15:01,50,111
2号线静安寺,2018-01-05 06:30:01,84,173
2号线静安寺,2018-01-05 06:45:01,119,275
2号线静安寺,2018-01-05 07:00:01,139,484
2号线静安寺,2018-01-05 07:15:01,220,664
2号线静安寺,2018-01-05 07:30:01,279,934
2号线静安寺,2018-01-05 07:45:01,392,963
2号线静安寺,2018-01-05 08:00:01,522,1371
2号线静安寺,2018-01-05 08:15:01,593,1993
2号线静安寺,2018-01-05 08:30:01,507,2474
2号线静安寺,2018-01-05 08:45:01,492,3073
2号线静安寺,2018-01-05 09:00:01,435,2993
2号线静安寺,2018-01-05 09:15:01,421,2993
2号线静安寺,2018-01-05 09:30:01,422,1983
2号线静安寺,2018-01-05 09:45:01,341,1785
2号线静安寺,2018-01-05 10:00:01,332,1220
2号线静安寺,2018-01-05 10:15:01,367,925
2号线静安寺,2018-01-05 10:30:01,346,745
2号线静安寺,2018-01-05 10:45:01,414,786
2号线静安寺,2018-01-05 11:00:01,380,597
2号线静安寺,2018-01-05 11:15:01,467,663
2号线静安寺,2018-01-05 11:30:01,455,665
2号线静安寺,2018-01-05 11:45:01,475,682
2号线静安寺,2018-01-05 12:00:01,509,692
2号线静安寺,2018-01-05 12:15:01,521,752
2号线静安寺,2018-01-05 12:30:01,522,769
2号线静安寺,2018-01-05 12:45:01,541,782
2号线静安寺,2018-01-05 13:00:01,543,807
2号线静安寺,2018-01-05 13:15:01,542,699
2号线静安寺,2018-01-05 13:30:01,564,714
2号线静安寺,2018-01-05 13:45:01,656,615
2号线静安寺,2018-01-05 14:00:01,728,703
2号线静安寺,2018-01-05 14:15:01,744,585
2号线静安寺,2018-01-05 14:30:01,662,626
2号线静安寺,2018-01-05 14:45:01,694,484
2号线静安寺,2018-01-05 15:00:01,719,584
2号线静安寺,2018-01-05 15:15:01,798,541
2号线静安寺,2018-01-05 15:30:01,871,499
2号线静安寺,2018-01-05 15:45:01,1129,478
2号线静安寺,2018-01-05 16:00:01,945,570
2号线静安寺,2018-01-05 16:15:01,826,535
2号线静安寺,2018-01-05 16:30:01,954,565
2号线静安寺,2018-01-05 16:45:01,947,532
2号线静安寺,2018-01-05 17:00:01,1471,651
2号线静安寺,2018-01-05 17:15:01,1634,746
2号线静安寺,2018-01-05 17:30:01,1906,890
2号线静安寺,2018-01-05 17:45:01,1910,1138
2号线静安寺,2018-01-05 18:00:01,2194,1161
2号线静安寺,2018-01-05 18:15:01,2661,1091
2号线静安寺,2018-01-05 18:30:01,2016,1299
2号线静安寺,2018-01-05 18:45:01,1715,1156
2号线静安寺,2018-01-05 19:00:01,1420,855
2号线静安寺,2018-01-05 19:15:01,1190,741
2号线静安寺,2018-01-05 19:30:01,1036,545
2号线静安寺,2018-01-05 19:45:01,935,425
2号线静安寺,2018-01-05 20:00:01,931,357
2号线静安寺,2018-01-05 20:15:01,973,386
2号线静安寺,2018-01-05 20:30:01,952,265
2号线静安寺,2018-01-05 20:45:01,974,261
2号线静安寺,2018-01-05 21:00:01,1042,238
2号线静安寺,2018-01-05 21:15:01,1078,214
2号线静安寺,2018-01-05 21:30:01,1001,172
2号线静安寺,2018-01-05 21:45:01,1044,170
2号线静安寺,2018-01-05 22:00:01,1235,149
2号线静安寺,2018-01-05 22:15:01,864,159
2号线静安寺,2018-01-05 22:30:01,492,145
2号线静安寺,2018-01-05 22:45:01,236,66
2号线静安寺,2018-01-05 23:00:01,87,61
2号线静安寺,2018-01-05 23:15:01,27,24
2号线静安寺,2018-01-05 23:30:01,23,35
2号线静安寺,2018-01-05 23:45:01,16,5
2号线龙阳路,2018-01-05 00:00:01,0,8
2号线龙阳路,2018-01-05 00:15:01,0,8
2号线龙阳路,2018-01-05 04:45:01,1,0
2号线龙阳路,2018-01-05 05:00:01,11,0
2号线龙阳路,2018-01-05 05:15:01,21,0
2号线龙阳路,2018-01-05 05:30:01,40,0
2号线龙阳路,2018-01-05 05:45:01,60,2
2号线龙阳路,2018-01-05 06:00:01,116,4
2号线龙阳路,2018-01-05 06:15:01,169,69
2号线龙阳路,2018-01-05 06:30:01,263,108
2号线龙阳路,2018-01-05 06:45:01,357,149
2号线龙阳路,2018-01-05 07:00:01,442,238
2号线龙阳路,2018-01-05 07:15:01,553,435
2号线龙阳路,2018-01-05 07:30:01,844,470
2号线龙阳路,2018-01-05 07:45:01,1240,429
2号线龙阳路,2018-01-05 08:00:01,1496,469
2号线龙阳路,2018-01-05 08:15:01,1720,462
2号线龙阳路,2018-01-05 08:30:01,1459,539
2号线龙阳路,2018-01-05 08:45:01,1051,519
2号线龙阳路,2018-01-05 09:00:01,973,358
2号线龙阳路,2018-01-05 09:15:01,710,325
2号线龙阳路,2018-01-05 09:30:01,549,280
2号线龙阳路,2018-01-05 09:45:01,418,249
2号线龙阳路,2018-01-05 10:00:01,316,198
2号线龙阳路,2018-01-05 10:15:01,231,213
2号线龙阳路,2018-01-05 10:30:01,221,194
2号线龙阳路,2018-01-05 10:45:01,160,196
2号线龙阳路,2018-01-05 11:00:01,170,181
2号线龙阳路,2018-01-05 11:15:01,188,210
2号线龙阳路,2018-01-05 11:30:01,192,242
2号线龙阳路,2018-01-05 11:45:01,210,199
2号线龙阳路,2018-01-05 12:00:01,229,275
2号线龙阳路,2018-01-05 12:15:01,241,292
2号线龙阳路,2018-01-05 12:30:01,273,328
2号线龙阳路,2018-01-05 12:45:01,269,282
2号线龙阳路,2018-01-05 13:00:01,281,238
2号线龙阳路,2018-01-05 13:15:01,330,258
2号线龙阳路,2018-01-05 13:30:01,241,252
2号线龙阳路,2018-01-05 13:45:01,263,263
2号线龙阳路,2018-01-05 14:00:01,251,237
2号线龙阳路,2018-01-05 14:15:01,227,263
2号线龙阳路,2018-01-05 14:30:01,193,283
2号线龙阳路,2018-01-05 14:45:01,178,281
2号线龙阳路,2018-01-05 15:00:01,186,331
2号线龙阳路,2018-01-05 15:15:01,211,351
2号线龙阳路,2018-01-05 15:30:01,308,391
2号线龙阳路,2018-01-05 15:45:01,244,363
2号线龙阳路,2018-01-05 16:00:01,248,354
2号线龙阳路,2018-01-05 16:15:01,333,427
2号线龙阳路,2018-01-05 16:30:01,307,457
2号线龙阳路,2018-01-05 16:45:01,390,419
2号线龙阳路,2018-01-05 17:00:01,464,462
2号线龙阳路,2018-01-05 17:15:01,460,604
2号线龙阳路,2018-01-05 17:30:01,570,882
2号线龙阳路,2018-01-05 17:45:01,606,1001
2号线龙阳路,2018-01-05 18:00:01,580,1223
2号线龙阳路,2018-01-05 18:15:01,549,1220
2号线龙阳路,2018-01-05 18:30:01,460,1583
